CustomerID,SurveyYear,SurveyQuarter,SurveyDate,ResponseDate,RecommendationRate,CompanyRate,UserFrequency,QualityRate,PanelUsabilityRate,ReportCapability,SurveyID,SentimentScore,SentimentCategory,SentimentBucket
CRM-1472600,2022,3,2022-07-01,2022-09-09,6.0,4.0,Once a Day,3.0,3.0,I need someone from Insider team to provide me the report from the panel,1620,0.0,Neutral,0 to 0.49
CRM-1393800,2022,3,2022-07-01,2022-09-23,9.0,4.0,Once a Week,5.0,5.0,"I can pull all the numbers, but don't understand them",1621,0.0,Neutral,0 to 0.49
CRM-1393800,2022,3,2022-07-01,2022-09-06,0.0,1.0,Once a Day,1.0,1.0,I tried but could not find everything I need,1622,0.0,Neutral,0 to 0.49
CRM-1449700,2022,3,2022-07-01,2022-07-10,8.0,4.0,Once a Day,4.0,4.0,I need someone from Insider team to provide me the report from the panel,1623,0.0,Neutral,0 to 0.49
CRM-1449700,2022,2,2022-04-01,2022-04-18,3.0,1.0,Once a Week,2.0,2.0,I need someone from Insider team to provide me the report from the panel,1624,0.0,Neutral,0 to 0.49
CRM-1449700,2022,3,2022-07-01,2022-09-19,10.0,5.0,Once a Day,4.0,3.0,I am able to report everything easily,1625,0.34,Mixed positive,0 to 0.49
CRM-1449700,2022,3,2022-07-01,2022-09-08,10.0,4.0,Once a Day,4.0,3.0,I need someone from Insider team to provide me the report from the panel,1626,0.0,Neutral,0 to 0.49
CRM-785300,2022,3,2022-07-01,2022-07-05,9.0,5.0,Once a Day,5.0,4.0,I don't use it often,1627,0.0,Neutral,0 to 0.49
CRM-785300,2022,3,2022-07-01,2022-08-05,9.0,5.0,Once a Month,4.0,5.0,I am able to report everything easily,1628,0.34,Mixed positive,0 to 0.49
CRM-785300,2022,3,2022-07-01,2022-09-05,7.0,4.0,Once a Week,4.0,3.0,I tried but could not find everything I need,1629,0.0,Neutral,0 to 0.49
CRM-271550,2022,2,2022-04-01,2022-04-22,8.0,5.0,Once a Day,4.0,4.0,I don't use it often,1630,0.0,Neutral,0 to 0.49
CRM-271550,2022,3,2022-07-01,2022-08-30,8.0,4.0,Once a Day,4.0,3.0,I don't use it often,1631,0.0,Neutral,0 to 0.49
CRM-271550,2022,2,2022-04-01,2022-04-22,10.0,5.0,Once a Week,5.0,5.0,I tried but could not find everything I need,1632,0.0,Neutral,0 to 0.49
CRM-271550,2022,3,2022-07-01,2022-08-30,10.0,5.0,Once a Week,4.0,4.0,I tried but could not find everything I need,1633,0.0,Neutral,0 to 0.49
CRM-271550,2022,1,2022-01-01,2022-02-01,8.0,4.0,Once a Week,4.0,4.0,I am able to report everything easily,1634,0.34,Mixed positive,0 to 0.49
CRM-1462000,2022,1,2022-01-01,2022-03-31,8.0,3.0,Once a Day,4.0,4.0,I am able to report everything easily,1635,0.34,Mixed positive,0 to 0.49
CRM-1462000,2022,3,2022-07-01,2022-07-05,7.0,4.0,Once a Day,3.0,4.0,I don't use it often,1636,0.0,Neutral,0 to 0.49
CRM-1462000,2022,3,2022-07-01,2022-09-09,10.0,4.0,Once a Day,4.0,5.0,I don't use it often,1637,0.0,Neutral,0 to 0.49
CRM-1462000,2022,2,2022-04-01,2022-05-04,9.0,4.0,Once a Day,4.0,5.0,I don't use it often,1638,0.0,Neutral,0 to 0.49
CRM-1462000,2022,1,2022-01-01,2022-02-01,8.0,3.0,Once a Month,4.0,4.0,I don't use it often,1639,0.0,Neutral,0 to 0.49
CRM-1454450,2022,1,2022-01-01,2022-03-01,8.0,5.0,Once a Day,5.0,3.0,I am able to report everything easily,1640,0.34,Mixed positive,0 to 0.49
CRM-1454450,2022,1,2022-01-01,2022-03-21,8.0,5.0,Once a Day,5.0,3.0,I am able to report everything easily,1641,0.34,Mixed positive,0 to 0.49
CRM-1454450,2022,3,2022-07-01,2022-08-31,10.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,1642,0.34,Mixed positive,0 to 0.49
CRM-1454450,2022,3,2022-07-01,2022-08-10,10.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,1643,0.34,Mixed positive,0 to 0.49
CRM-1454450,2022,2,2022-04-01,2022-05-17,8.0,4.0,Once a Day,4.0,4.0,I don't use it often,1644,0.0,Neutral,0 to 0.49
CRM-1454450,2022,3,2022-07-01,2022-09-05,9.0,5.0,Once a Day,4.0,5.0,I am able to report everything easily,1645,0.34,Mixed positive,0 to 0.49
CRM-1414900,2022,2,2022-04-01,2022-05-27,10.0,5.0,Once a Day,5.0,4.0,I am able to report everything easily,1646,0.34,Mixed positive,0 to 0.49
CRM-1414950,2022,3,2022-07-01,2022-09-06,10.0,5.0,Once a Day,5.0,5.0,"I can pull all the numbers, but don't understand them",1647,0.0,Neutral,0 to 0.49
CRM-1414950,2022,2,2022-04-01,2022-05-26,10.0,5.0,Once a Day,3.0,3.0,I tried but could not find everything I need,1648,0.0,Neutral,0 to 0.49
CRM-1444950,2022,1,2022-01-01,2022-03-21,8.0,5.0,Once a Day,5.0,5.0,I need someone from Insider team to provide me the report from the panel,1649,0.0,Neutral,0 to 0.49
CRM-1444950,2022,1,2022-01-01,2022-03-21,10.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,1650,0.34,Mixed positive,0 to 0.49
CRM-1444950,2022,3,2022-07-01,2022-08-30,10.0,4.0,Once a Day,4.0,4.0,"I can pull all the numbers, but don't understand them",1651,0.0,Neutral,0 to 0.49
CRM-1444950,2022,1,2022-01-01,2022-03-01,10.0,5.0,Once a Day,4.0,4.0,I am able to report everything easily,1652,0.34,Mixed positive,0 to 0.49
CRM-1444950,2022,1,2022-01-01,2022-03-21,10.0,5.0,Once a Day,4.0,4.0,I am able to report everything easily,1653,0.34,Mixed positive,0 to 0.49
CRM-1301500,2022,1,2022-01-01,2022-03-30,10.0,4.0,Once a Day,4.0,5.0,I need someone from Insider team to provide me the report from the panel,1654,0.0,Neutral,0 to 0.49
CRM-1301500,2022,2,2022-04-01,2022-06-21,9.0,5.0,Once a Day,4.0,5.0,I need someone from Insider team to provide me the report from the panel,1655,0.0,Neutral,0 to 0.49
CRM-1301500,2022,3,2022-07-01,2022-09-30,9.0,5.0,Once a Day,4.0,5.0,I need someone from Insider team to provide me the report from the panel,1656,0.0,Neutral,0 to 0.49
CRM-1500050,2022,3,2022-07-01,2022-09-30,8.0,4.0,Once a Week,4.0,4.0,I don't use it often,1657,0.0,Neutral,0 to 0.49
CRM-1500050,2022,1,2022-01-01,2022-03-31,7.0,3.0,Once a Month,0.0,3.0,I don't use it often,1658,0.0,Neutral,0 to 0.49
CRM-1476900,2022,3,2022-07-01,2022-07-04,9.0,5.0,Once a Week,5.0,5.0,I am able to report everything easily,1659,0.34,Mixed positive,0 to 0.49
CRM-1476900,2022,3,2022-07-01,2022-09-20,10.0,5.0,Once a Week,5.0,4.0,I am able to report everything easily,1660,0.34,Mixed positive,0 to 0.49
CRM-1476900,2022,1,2022-01-01,2022-03-21,9.0,5.0,Once a Week,5.0,4.0,I am able to report everything easily,1661,0.34,Mixed positive,0 to 0.49
CRM-1457250,2022,2,2022-04-01,2022-06-17,6.0,3.0,Once a Month,3.0,3.0,I tried but could not find everything I need,1662,0.0,Neutral,0 to 0.49
CRM-1457250,2022,3,2022-07-01,2022-09-28,6.0,3.0,Once a Month,3.0,3.0,I tried but could not find everything I need,1663,0.0,Neutral,0 to 0.49
CRM-1457250,2022,2,2022-04-01,2022-06-16,7.0,4.0,Once a Day,4.0,4.0,I don't use it often,1664,0.0,Neutral,0 to 0.49
CRM-1496500,2022,2,2022-04-01,2022-06-09,8.0,4.0,Once a Day,3.0,5.0,I need someone from Insider team to provide me the report from the panel,1665,0.0,Neutral,0 to 0.49
CRM-1496500,2022,3,2022-07-01,2022-09-29,8.0,4.0,Once a Week,4.0,4.0,I am able to report everything easily,1666,0.34,Mixed positive,0 to 0.49
CRM-1496500,2022,1,2022-01-01,2022-02-01,9.0,4.0,Once a Day,5.0,4.0,I am able to report everything easily,1667,0.34,Mixed positive,0 to 0.49
CRM-1496500,2022,2,2022-04-01,2022-05-11,9.0,4.0,Once a Day,4.0,4.0,I don't use it often,1668,0.0,Neutral,0 to 0.49
CRM-1496500,2022,3,2022-07-01,2022-09-05,8.0,4.0,Once a Day,3.0,3.0,I am able to report everything easily,1669,0.34,Mixed positive,0 to 0.49
CRM-1496500,2022,2,2022-04-01,2022-06-07,10.0,5.0,Once a Day,5.0,3.0,I need someone from Insider team to provide me the report from the panel,1670,0.0,Neutral,0 to 0.49
CRM-156950,2022,3,2022-07-01,2022-08-05,2.0,3.0,Once a Day,3.0,1.0,I need someone from Insider team to provide me the report from the panel,1671,0.0,Neutral,0 to 0.49
CRM-156950,2022,1,2022-01-01,2022-02-01,9.0,5.0,Once a Month,5.0,5.0,I don't use it often,1672,0.0,Neutral,0 to 0.49
CRM-156950,2022,3,2022-07-01,2022-09-06,9.0,5.0,Once a Month,5.0,4.0,I need someone from Insider team to provide me the report from the panel,1673,0.0,Neutral,0 to 0.49
CRM-156950,2022,2,2022-04-01,2022-06-30,6.0,2.0,Once a Week,2.0,1.0,I tried but could not find everything I need,1674,0.0,Neutral,0 to 0.49
CRM-156950,2022,3,2022-07-01,2022-09-06,9.0,5.0,Once a Month,5.0,5.0,I need someone from Insider team to provide me the report from the panel,1675,0.0,Neutral,0 to 0.49
CRM-156950,2022,1,2022-01-01,2022-02-01,10.0,4.0,Once a Week,4.0,0.0,I need someone from Insider team to provide me the report from the panel,1676,0.0,Neutral,0 to 0.49
CRM-153750,2022,3,2022-07-01,2022-09-23,10.0,5.0,Once a Week,5.0,5.0,I am able to report everything easily,1677,0.34,Mixed positive,0 to 0.49
CRM-153750,2022,1,2022-01-01,2022-03-31,9.0,5.0,Once a Day,5.0,5.0,"I can pull all the numbers, but don't understand them",1678,0.0,Neutral,0 to 0.49
CRM-153750,2022,2,2022-04-01,2022-06-16,10.0,5.0,Once a Day,4.0,3.0,I need someone from Insider team to provide me the report from the panel,1679,0.0,Neutral,0 to 0.49
CRM-153750,2022,3,2022-07-01,2022-09-29,8.0,5.0,Once a Day,4.0,4.0,I need someone from Insider team to provide me the report from the panel,1680,0.0,Neutral,0 to 0.49
CRM-1480950,2022,1,2022-01-01,2022-03-31,7.0,4.0,Once a Day,4.0,4.0,I tried but could not find everything I need,1681,0.0,Neutral,0 to 0.49
CRM-1480950,2022,2,2022-04-01,2022-06-30,8.0,4.0,Once a Day,4.0,4.0,I tried but could not find everything I need,1682,0.0,Neutral,0 to 0.49
CRM-1480950,2022,3,2022-07-01,2022-09-02,7.0,4.0,Once a Day,3.0,5.0,I tried but could not find everything I need,1683,0.0,Neutral,0 to 0.49
CRM-1482200,2022,1,2022-01-01,2022-03-01,9.0,5.0,Once a Day,0.0,5.0,I am able to report everything easily,1684,0.34,Mixed positive,0 to 0.49
CRM-1482200,2022,2,2022-04-01,2022-05-31,8.0,4.0,Once a Day,4.0,4.0,I tried but could not find everything I need,1685,0.0,Neutral,0 to 0.49
CRM-1482200,2022,3,2022-07-01,2022-07-05,7.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,1686,0.34,Mixed positive,0 to 0.49
CRM-1482200,2022,1,2022-01-01,2022-03-21,10.0,5.0,Once a Week,5.0,5.0,I need someone from Insider team to provide me the report from the panel,1687,0.0,Neutral,0 to 0.49
CRM-1482200,2022,2,2022-04-01,2022-05-23,10.0,4.0,Once a Day,5.0,5.0,I don't use it often,1688,0.0,Neutral,0 to 0.49
CRM-1482200,2022,3,2022-07-01,2022-08-04,10.0,5.0,Once a Week,5.0,5.0,I am able to report everything easily,1689,0.34,Mixed positive,0 to 0.49
CRM-1482200,2022,3,2022-07-01,2022-08-05,10.0,5.0,Once a Week,5.0,5.0,I am able to report everything easily,1690,0.34,Mixed positive,0 to 0.49
CRM-1482200,2022,1,2022-01-01,2022-03-21,8.0,4.0,Once a Month,4.0,4.0,I am able to report everything easily,1691,0.34,Mixed positive,0 to 0.49
CRM-1482200,2022,2,2022-04-01,2022-05-19,7.0,3.0,Once a Week,3.0,3.0,"I can pull all the numbers, but don't understand them",1692,0.0,Neutral,0 to 0.49
CRM-1482200,2022,3,2022-07-01,2022-08-11,8.0,4.0,Once a Day,4.0,4.0,I am able to report everything easily,1693,0.34,Mixed positive,0 to 0.49
CRM-1468650,2022,1,2022-01-01,2022-03-01,8.0,3.0,Once a Week,4.0,3.0,I need someone from Insider team to provide me the report from the panel,1694,0.0,Neutral,0 to 0.49
CRM-1468650,2022,1,2022-01-01,2022-03-21,8.0,3.0,Once a Week,4.0,3.0,I need someone from Insider team to provide me the report from the panel,1695,0.0,Neutral,0 to 0.49
CRM-1466300,2022,3,2022-07-01,2022-09-29,9.0,4.0,Once a Week,4.0,3.0,"I can pull all the numbers, but don't understand them",1696,0.0,Neutral,0 to 0.49
CRM-1466350,2022,3,2022-07-01,2022-09-26,9.0,4.0,Once a Week,4.0,4.0,I am able to report everything easily,1697,0.34,Mixed positive,0 to 0.49
CRM-1485150,2022,3,2022-07-01,2022-09-23,8.0,4.0,Once a Week,5.0,5.0,I am able to report everything easily,1698,0.34,Mixed positive,0 to 0.49
CRM-1485150,2022,2,2022-04-01,2022-04-20,10.0,5.0,Once a Week,4.0,4.0,I don't use it often,1699,0.0,Neutral,0 to 0.49
CRM-1485150,2022,3,2022-07-01,2022-07-05,10.0,5.0,Once a Week,5.0,4.0,I am able to report everything easily,1700,0.34,Mixed positive,0 to 0.49
CRM-1485150,2022,3,2022-07-01,2022-08-05,10.0,5.0,Once a Week,5.0,4.0,I am able to report everything easily,1701,0.34,Mixed positive,0 to 0.49
CRM-1485150,2022,3,2022-07-01,2022-09-06,8.0,4.0,Once a Week,5.0,4.0,I am able to report everything easily,1702,0.34,Mixed positive,0 to 0.49
CRM-153600,2022,1,2022-01-01,2022-03-01,10.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,1703,0.34,Mixed positive,0 to 0.49
CRM-153600,2022,2,2022-04-01,2022-06-16,10.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,1704,0.34,Mixed positive,0 to 0.49
CRM-153600,2022,3,2022-07-01,2022-08-18,10.0,5.0,Once a Week,5.0,5.0,I am able to report everything easily,1705,0.34,Mixed positive,0 to 0.49
CRM-153600,2022,2,2022-04-01,2022-06-16,10.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,1706,0.34,Mixed positive,0 to 0.49
CRM-1478400,2022,2,2022-04-01,2022-05-26,8.0,5.0,Once a Day,4.0,3.0,I need someone from Insider team to provide me the report from the panel,1707,0.0,Neutral,0 to 0.49
CRM-1478400,2022,3,2022-07-01,2022-08-31,8.0,5.0,Once a Day,4.0,2.0,I tried but could not find everything I need,1708,0.0,Neutral,0 to 0.49
CRM-1478400,2022,3,2022-07-01,2022-08-31,8.0,4.0,Once a Day,4.0,3.0,"I can pull all the numbers, but don't understand them",1709,0.0,Neutral,0 to 0.49
CRM-1478400,2022,3,2022-07-01,2022-09-07,7.0,4.0,Once a Day,4.0,3.0,"I can pull all the numbers, but don't understand them",1710,0.0,Neutral,0 to 0.49
CRM-1478400,2022,1,2022-01-01,2022-03-23,7.0,5.0,Once a Day,5.0,4.0,I don't use it often,1711,0.0,Neutral,0 to 0.49
CRM-530100,2022,1,2022-01-01,2022-03-01,9.0,4.0,Once a Week,4.0,0.0,I am able to report everything easily,1712,0.34,Mixed positive,0 to 0.49
CRM-530100,2022,2,2022-04-01,2022-06-30,9.0,4.0,Once a Week,5.0,5.0,I am able to report everything easily,1713,0.34,Mixed positive,0 to 0.49
CRM-530100,2022,3,2022-07-01,2022-09-26,9.0,5.0,Once a Week,5.0,5.0,I am able to report everything easily,1714,0.34,Mixed positive,0 to 0.49
CRM-530100,2022,2,2022-04-01,2022-06-27,8.0,5.0,Once a Week,4.0,4.0,I need someone from Insider team to provide me the report from the panel,1715,0.0,Neutral,0 to 0.49
CRM-530100,2022,3,2022-07-01,2022-09-23,8.0,5.0,Once a Week,4.0,4.0,"I can pull all the numbers, but don't understand them",1716,0.0,Neutral,0 to 0.49
CRM-1485300,2022,3,2022-07-01,2022-09-28,7.0,3.0,Once a Week,4.0,3.0,I need someone from Insider team to provide me the report from the panel,1717,0.0,Neutral,0 to 0.49
CRM-1469250,2022,2,2022-04-01,2022-06-20,8.0,4.0,Once a Week,4.0,4.0,I tried but could not find everything I need,1718,0.0,Neutral,0 to 0.49
CRM-1469250,2022,3,2022-07-01,2022-09-20,9.0,5.0,Once a Week,5.0,5.0,I tried but could not find everything I need,1719,0.0,Neutral,0 to 0.49
CRM-1469250,2022,2,2022-04-01,2022-06-27,8.0,4.0,Once a Week,4.0,4.0,I need someone from Insider team to provide me the report from the panel,1720,0.0,Neutral,0 to 0.49
CRM-1373400,2022,2,2022-04-01,2022-06-21,9.0,4.0,Once a Week,4.0,4.0,I don't use it often,1721,0.0,Neutral,0 to 0.49
CRM-1373400,2022,3,2022-07-01,2022-09-13,10.0,5.0,Once a Week,4.0,5.0,I am able to report everything easily,1722,0.34,Mixed positive,0 to 0.49
CRM-1460600,2022,2,2022-04-01,2022-04-01,8.0,4.0,Once a Week,4.0,3.0,I need someone from Insider team to provide me the report from the panel,1723,0.0,Neutral,0 to 0.49
CRM-1463600,2022,2,2022-04-01,2022-05-20,10.0,5.0,Once a Week,5.0,4.0,I need someone from Insider team to provide me the report from the panel,1724,0.0,Neutral,0 to 0.49
CRM-1463600,2022,3,2022-07-01,2022-09-02,7.0,4.0,Once a Month,4.0,3.0,I don't use it often,1725,0.0,Neutral,0 to 0.49
CRM-1463600,2022,1,2022-01-01,2022-02-01,4.0,3.0,Once a Month,3.0,4.0,"I can pull all the numbers, but don't understand them",1726,0.0,Neutral,0 to 0.49
CRM-1463600,2022,2,2022-04-01,2022-06-01,4.0,3.0,Once a Month,3.0,4.0,I am able to report everything easily,1727,0.34,Mixed positive,0 to 0.49
CRM-156700,2022,3,2022-07-01,2022-09-14,7.0,3.0,Once a Week,3.0,4.0,I tried but could not find everything I need,1728,0.0,Neutral,0 to 0.49
CRM-1199150,2022,2,2022-04-01,2022-06-21,10.0,5.0,Once a Week,5.0,4.0,I don't use it often,1729,0.0,Neutral,0 to 0.49
CRM-1199150,2022,3,2022-07-01,2022-09-22,7.0,4.0,Once a Month,4.0,4.0,I don't use it often,1730,0.0,Neutral,0 to 0.49
CRM-1199150,2022,1,2022-01-01,2022-03-31,6.0,4.0,Once a Day,4.0,3.0,I don't use it often,1731,0.0,Neutral,0 to 0.49
CRM-1199150,2022,2,2022-04-01,2022-06-24,6.0,4.0,Once a Day,3.0,3.0,I don't use it often,1732,0.0,Neutral,0 to 0.49
CRM-1199150,2022,3,2022-07-01,2022-09-29,7.0,4.0,Once a Day,4.0,5.0,I don't use it often,1733,0.0,Neutral,0 to 0.49
CRM-1468150,2022,1,2022-01-01,2022-02-01,8.0,4.0,Once a Day,4.0,5.0,I tried but could not find everything I need,1734,0.0,Neutral,0 to 0.49
CRM-1489150,2022,1,2022-01-01,2022-03-21,7.0,3.0,Once a Day,3.0,4.0,I am able to report everything easily,1735,0.34,Mixed positive,0 to 0.49
CRM-1489150,2022,3,2022-07-01,2022-09-08,7.0,4.0,Once a Day,4.0,3.0,I am able to report everything easily,1736,0.34,Mixed positive,0 to 0.49
CRM-1491100,2022,3,2022-07-01,2022-08-15,10.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,1737,0.34,Mixed positive,0 to 0.49
CRM-1491100,2022,3,2022-07-01,2022-08-05,6.0,3.0,Once a Week,3.0,3.0,I need someone from Insider team to provide me the report from the panel,1738,0.0,Neutral,0 to 0.49
CRM-1526050,2022,3,2022-07-01,2022-08-17,10.0,5.0,Once a Day,5.0,5.0,"I can pull all the numbers, but don't understand them",1739,0.0,Neutral,0 to 0.49
CRM-1526050,2022,3,2022-07-01,2022-09-19,8.0,5.0,Once a Week,4.0,4.0,"I can pull all the numbers, but don't understand them",1740,0.0,Neutral,0 to 0.49
CRM-1453250,2022,1,2022-01-01,2022-03-31,8.0,4.0,Once a Day,4.0,4.0,I am able to report everything easily,1741,0.34,Mixed positive,0 to 0.49
CRM-1453250,2022,2,2022-04-01,2022-06-01,10.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,1742,0.34,Mixed positive,0 to 0.49
CRM-1453250,2022,2,2022-04-01,2022-06-16,9.0,5.0,Once a Month,5.0,4.0,I am able to report everything easily,1743,0.34,Mixed positive,0 to 0.49
CRM-1462250,2022,1,2022-01-01,2022-03-01,8.0,4.0,Once a Day,4.0,4.0,I am able to report everything easily,1744,0.34,Mixed positive,0 to 0.49
CRM-1462250,2022,1,2022-01-01,2022-03-21,8.0,4.0,Once a Day,4.0,4.0,I am able to report everything easily,1745,0.34,Mixed positive,0 to 0.49
CRM-1462250,2022,2,2022-04-01,2022-05-17,8.0,4.0,Once a Week,4.0,3.0,I need someone from Insider team to provide me the report from the panel,1746,0.0,Neutral,0 to 0.49
CRM-1462250,2022,1,2022-01-01,2022-03-01,10.0,4.0,Once a Day,4.0,0.0,I am able to report everything easily,1747,0.34,Mixed positive,0 to 0.49
CRM-1462250,2022,1,2022-01-01,2022-03-21,10.0,4.0,Once a Day,4.0,0.0,I am able to report everything easily,1748,0.34,Mixed positive,0 to 0.49
CRM-1462250,2022,2,2022-04-01,2022-05-10,7.0,3.0,Once a Day,3.0,4.0,I tried but could not find everything I need,1749,0.0,Neutral,0 to 0.49
CRM-1462250,2022,1,2022-01-01,2022-02-01,8.0,4.0,Once a Day,3.0,4.0,I am able to report everything easily,1750,0.34,Mixed positive,0 to 0.49
CRM-1462250,2022,1,2022-01-01,2022-03-21,8.0,4.0,Once a Day,3.0,4.0,I am able to report everything easily,1751,0.34,Mixed positive,0 to 0.49
CRM-176450,2022,2,2022-04-01,2022-06-29,9.0,5.0,Once a Month,4.0,5.0,I don't use it often,1752,0.0,Neutral,0 to 0.49
CRM-176450,2022,2,2022-04-01,2022-04-18,4.0,3.0,Once a Day,4.0,4.0,I tried but could not find everything I need,1753,0.0,Neutral,0 to 0.49
CRM-176450,2022,2,2022-04-01,2022-06-29,9.0,4.0,Once a Day,4.0,3.0,I need someone from Insider team to provide me the report from the panel,1754,0.0,Neutral,0 to 0.49
CRM-176450,2022,3,2022-07-01,2022-09-05,5.0,3.0,Once a Day,4.0,4.0,I tried but could not find everything I need,1755,0.0,Neutral,0 to 0.49
CRM-176450,2022,2,2022-04-01,2022-06-29,9.0,5.0,Once a Month,4.0,4.0,I need someone from Insider team to provide me the report from the panel,1756,0.0,Neutral,0 to 0.49
CRM-157000,2022,3,2022-07-01,2022-09-30,7.0,4.0,Once a Week,3.0,3.0,I tried but could not find everything I need,1757,0.0,Neutral,0 to 0.49
CRM-1521150,2022,3,2022-07-01,2022-09-30,8.0,4.0,Once a Month,4.0,4.0,I don't use it often,1758,0.0,Neutral,0 to 0.49
CRM-1521150,2022,3,2022-07-01,2022-08-26,4.0,3.0,Once a Week,2.0,1.0,I am able to report everything easily,1759,0.34,Mixed positive,0 to 0.49
CRM-165750,2022,1,2022-01-01,2022-03-01,9.0,4.0,Once a Day,4.0,5.0,I need someone from Insider team to provide me the report from the panel,1760,0.0,Neutral,0 to 0.49
CRM-165750,2022,2,2022-04-01,2022-06-06,10.0,5.0,Once a Week,5.0,4.0,I need someone from Insider team to provide me the report from the panel,1761,0.0,Neutral,0 to 0.49
CRM-165750,2022,3,2022-07-01,2022-09-20,10.0,5.0,Once a Week,5.0,5.0,I need someone from Insider team to provide me the report from the panel,1762,0.0,Neutral,0 to 0.49
CRM-165750,2022,1,2022-01-01,2022-02-01,10.0,5.0,Once a Month,5.0,5.0,I need someone from Insider team to provide me the report from the panel,1763,0.0,Neutral,0 to 0.49
CRM-165750,2022,2,2022-04-01,2022-06-07,10.0,5.0,Once a Month,5.0,5.0,I need someone from Insider team to provide me the report from the panel,1764,0.0,Neutral,0 to 0.49
CRM-226150,2022,1,2022-01-01,2022-02-01,8.0,4.0,Once a Day,4.0,1.0,I don't use it often,1765,0.0,Neutral,0 to 0.49
CRM-1525250,2022,3,2022-07-01,2022-09-28,2.0,2.0,Once a Day,2.0,2.0,I don't use it often,1766,0.0,Neutral,0 to 0.49
CRM-1525250,2022,3,2022-07-01,2022-09-26,5.0,3.0,Once a Day,3.0,3.0,I am able to report everything easily,1767,0.34,Mixed positive,0 to 0.49
CRM-164850,2022,1,2022-01-01,2022-02-01,8.0,4.0,Once a Day,4.0,4.0,I don't use it often,1768,0.0,Neutral,0 to 0.49
CRM-164850,2022,1,2022-01-01,2022-03-21,8.0,4.0,Once a Day,4.0,4.0,I don't use it often,1769,0.0,Neutral,0 to 0.49
CRM-164850,2022,3,2022-07-01,2022-09-29,9.0,4.0,Once a Day,4.0,4.0,I need someone from Insider team to provide me the report from the panel,1770,0.0,Neutral,0 to 0.49
CRM-164850,2022,2,2022-04-01,2022-06-29,8.0,4.0,Once a Month,4.0,4.0,I don't use it often,1771,0.0,Neutral,0 to 0.49
CRM-164850,2022,1,2022-01-01,2022-02-01,8.0,4.0,Once a Day,4.0,0.0,I am able to report everything easily,1772,0.34,Mixed positive,0 to 0.49
CRM-164850,2022,1,2022-01-01,2022-03-21,8.0,4.0,Once a Day,4.0,0.0,I am able to report everything easily,1773,0.34,Mixed positive,0 to 0.49
CRM-164850,2022,2,2022-04-01,2022-06-21,8.0,4.0,Once a Day,4.0,4.0,I tried but could not find everything I need,1774,0.0,Neutral,0 to 0.49
CRM-164850,2022,3,2022-07-01,2022-09-29,8.0,4.0,Once a Day,4.0,4.0,I am able to report everything easily,1775,0.34,Mixed positive,0 to 0.49
CRM-164850,2022,3,2022-07-01,2022-09-29,9.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,1776,0.34,Mixed positive,0 to 0.49
CRM-164850,2022,3,2022-07-01,2022-09-29,8.0,4.0,Once a Day,4.0,3.0,I don't use it often,1777,0.0,Neutral,0 to 0.49
CRM-606900,2022,2,2022-04-01,2022-04-20,9.0,5.0,Once a Day,5.0,5.0,I am able to report everything easily,1778,0.34,Mixed positive,0 to 0.49
CRM-606900,2022,3,2022-07-01,2022-07-05,9.0,5.0,Once a Day,4.0,5.0,I am able to report everything easily,1779,0.34,Mixed positive,0 to 0.49
CRM-606900,2022,3,2022-07-01,2022-08-05,9.0,5.0,Once a Day,4.0,5.0,"I can pull all the numbers, but don't understand them",1780,0.0,Neutral,0 to 0.49
CRM-606900,2022,3,2022-07-01,2022-09-05,9.0,4.0,Once a Day,4.0,5.0,I need someone from Insider team to provide me the report from the panel,1781,0.0,Neutral,0 to 0.49
CRM-606900,2022,2,2022-04-01,2022-06-08,9.0,5.0,Once a Week,4.0,4.0,I need someone from Insider team to provide me the report from the panel,1782,0.0,Neutral,0 to 0.49
CRM-606900,2022,3,2022-07-01,2022-08-26,10.0,5.0,Once a Day,5.0,5.0,I need someone from Insider team to provide me the report from the panel,1783,0.0,Neutral,0 to 0.49
CRM-983600,2022,2,2022-04-01,2022-06-23,8.0,4.0,Once a Day,4.0,3.0,I tried but could not find everything I need,1784,0.0,Neutral,0 to 0.49
CRM-983600,2022,1,2022-01-01,2022-03-29,10.0,5.0,Once a Day,5.0,4.0,I don't use it often,1785,0.0,Neutral,0 to 0.49
CRM-983600,2022,2,2022-04-01,2022-06-13,9.0,5.0,Once a Day,5.0,5.0,I don't use it often,1786,0.0,Neutral,0 to 0.49
CRM-983600,2022,3,2022-07-01,2022-09-01,8.0,4.0,Once a Day,4.0,3.0,I don't use it often,1787,0.0,Neutral,0 to 0.49
CRM-1509750,2022,1,2022-01-01,2022-03-21,4.0,3.0,Once a Week,3.0,3.0,"I can pull all the numbers, but don't understand them",1788,0.0,Neutral,0 to 0.49
